Publisher Name,Series Name,Full Title,Release Date,In Collection,In Wish List,Marked Read
Marvel Comics,Amazing Spider-Man: Wakanda Forever,Amazing Spider-Man: Wakanda Forever #1,2018-01-01,1,0,0
Marvel Comics,X-Men: Wakanda Forever,X-Men: Wakanda Forever #1,2018-01-01,1,0,0
Marvel Comics,Avengers: Wakanda Forever,Avengers: Wakanda Forever #1,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #1,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #2,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #3,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #4,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #5,2018-01-01,1,0,0
Marvel Comics,Rise of the Black Panther,Rise of the Black Panther #6,2018-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #1,2017-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #2,2017-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #3,2017-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #4,2017-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #5,2017-01-01,1,0,0
Marvel Comics,Black Panther and the Crew,Black Panther and the Crew #6,2017-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #1,,1,0,0
Marvel Comics,Black Panther,Black Panther #2,,1,0,0
Marvel Comics,Black Panther,Black Panther #3,,1,0,0
Marvel Comics,Black Panther,Black Panther #4,,1,0,0
Marvel Comics,Black Panther,Black Panther #5,,1,0,0
Marvel Comics,Black Panther,Black Panther #6,,1,0,0
Marvel Comics,Black Panther,Black Panther #7,,1,0,0
Marvel Comics,Black Panther,Black Panther #8,,1,0,0
Marvel Comics,Black Panther,Black Panther #9,,1,0,0
Marvel Comics,Black Panther,Black Panther #10,,1,0,0
Marvel Comics,Black Panther,Black Panther #11,,1,0,0
Marvel Comics,Black Panther,Black Panther #12,,1,0,0
Marvel Comics,Black Panther,Black Panther #13,,1,0,0
Marvel Comics,Black Panther,Black Panther #14,,1,0,0
Marvel Comics,Black Panther,Black Panther #15,,1,0,0
Marvel Comics,Black Panther,Black Panther #1,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #2,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #3,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #4,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #5,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #6,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #7,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #8,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #9,2023-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #10,2023-01-01,1,0,0
Marvel Comics,Black Panther and the Agents of Wakanda,Black Panther and the Agents of Wakanda #2,2019-01-01,1,0,0
Marvel Comics,Black Panther and the Agents of Wakanda,Black Panther and the Agents of Wakanda #3,2019-01-01,1,0,0
Marvel Comics,Black Panther and the Agents of Wakanda,Black Panther and the Agents of Wakanda #4,2019-01-01,1,0,0
Marvel Comics,Black Panther and the Agents of Wakanda,Black Panther and the Agents of Wakanda #6,2019-01-01,1,0,0
Marvel Comics,Black Panther and the Agents of Wakanda,Black Panther and the Agents of Wakanda #7,2019-01-01,1,0,0
Marvel Comics,Black Panther: World of Wakanda,Black Panther: World of Wakanda #2,2017-01-01,1,0,0
Marvel Comics,Black Panther: World of Wakanda,Black Panther: World of Wakanda #3,2017-01-01,1,0,0
Marvel Comics,Black Panther: World of Wakanda,Black Panther: World of Wakanda #4,2017-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #1,2018-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #2,2018-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #2,2018-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #3,2018-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #4,2018-01-01,1,0,0
Marvel Comics,Killmonger,Killmonger #5,2018-01-01,1,0,0
Marvel Comics,Black Panther vs. Deadpool,Black Panther vs. Deadpool #1,2018-01-01,1,0,0
Marvel Comics,Black Panther vs. Deadpool,Black Panther vs. Deadpool #2,2018-01-01,1,0,0
Marvel Comics,Black Panther vs. Deadpool,Black Panther vs. Deadpool #3,2018-01-01,1,0,0
Marvel Comics,Black Panther vs. Deadpool,Black Panther vs. Deadpool #4,2018-01-01,1,0,0
Marvel Comics,Black Panther vs. Deadpool,Black Panther vs. Deadpool #5,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #1,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #2,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #3,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #4,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #5,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #6,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #7,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #9,2018-01-01,1,0,0
Marvel Comics,Shuri,Shuri #10,2018-01-01,1,0,0
Marvel Comics,Wakanda,Wakanda #1,2022-01-01,1,0,0
Marvel Comics,Wakanda,Wakanda #2,2022-01-01,1,0,0
Marvel Comics,Wakanda,Wakanda #3,2022-01-01,1,0,0
Marvel Comics,Wakanda,Wakanda #4,2022-01-01,1,0,0
Marvel Comics,Wakanda,Wakanda #5,2022-01-01,1,0,0
Marvel Comics,Black Panther: 60th Anniversary Special,Black Panther: 60th Anniversary Special #1,2025-01-01,1,0,0
Marvel Comics,Black Panther: Intergalactic,Black Panther: Intergalactic #1,2025-01-01,1,0,0
Marvel Comics,Black Panther: Intergalactic,Black Panther: Intergalactic #4,2025-01-01,1,0,0
Marvel Comics,King in Black: Black Panther,King in Black: Black Panther #1,2021-01-01,1,0,0
Marvel Comics,Predator vs. Black Panther,Predator vs. Black Panther #1,2024-01-01,1,0,0
Marvel Comics,Predator vs. Black Panther,Predator vs. Black Panther #2,2024-01-01,1,0,0
Marvel Comics,Predator vs. Black Panther,Predator vs. Black Panther #3,2024-01-01,1,0,0
Marvel Comics,Black Panther: Bloodhunt,Black Panther: Bloodhunt #1,2024-01-01,1,0,0
Marvel Comics,Black Panther: Bloodhunt,Black Panther: Bloodhunt #2,2024-01-01,1,0,0
Marvel Comics,Black Panther: Bloodhunt,Black Panther: Bloodhunt #3,2024-01-01,1,0,0
Marvel Comics,Black Panther: Unconquered,Black Panther: Unconquered #1,2022-01-01,1,0,0
Marvel Comics,Marvel Legends: Black Panther,Marvel Legends: Black Panther #1,2025-01-01,1,0,0
Marvel Comics,Marvel Legends: Black Panther,Marvel Legends: Black Panther #2,2025-01-01,1,0,0
Marvel Comics,Black Panther,Black Panther #8,2018-01-01,1,0,0
Marvel Comics,Avengers,Avengers #12,2018-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #1,2023-01-01,1,0,0
Marvel Comics,New Mutants,New Mutants #1,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #1 of 6,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #2 of 6,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #3 of 6,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #4 of 6,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #5 of 6,2019-01-01,1,0,0
Marvel Comics,House of X,House of X #6 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #1 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #2 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #3 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #4 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #5 of 6,2019-01-01,1,0,0
Marvel Comics,Powers of X,Powers of X #6 of 6,2019-01-01,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #1,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #2,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #3,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #4,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #5,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #6,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #7,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #8,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #9,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #10,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #12,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #13,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #14,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #15,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #16,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #17,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #18,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #19,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #20,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #21,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #22,,1,0,0
Marvel Comics,X-Men (Krakoa),X-Men (Krakoa) #24,,1,0,0
Marvel Comics,X-Men,X-Men #5,2021-01-01,1,0,0
Marvel Comics,X-Men (Hellfire Gala),X-Men (Hellfire Gala) #1,2023-01-01,1,0,0
Marvel Comics,Free Comic Book Day: X-Men,Free Comic Book Day: X-Men #1,2020-01-01,1,0,0
Marvel Comics,Free Comic Book Day: X-Men,Free Comic Book Day: X-Men #1,2020-01-01,1,0,0
Marvel Comics,X-Men Origins: X-Men Blue,X-Men Origins: X-Men Blue #1,2023-01-01,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #1,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #2,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #4,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #5,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #6,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #7,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #11,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #12,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #15,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #16,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #17,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #18,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #19,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #20,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #21,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #22,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #23,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #25,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #27,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #28,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #29,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #30,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #31,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #32,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #33,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #34,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #39,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #40,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #41,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #42,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #43,,1,0,0
Marvel Comics,X-Force (Krakoa — Percy),X-Force (Krakoa — Percy) #44,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #1,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #2,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #6,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #7,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #8,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #9,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #10,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #11,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #12,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #14,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #15,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #16,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #17,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #18,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #19,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #20,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #21,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #22,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #23,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #24,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #25,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #26,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #27,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #28,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #29,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #30,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #31,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #32,,1,0,0
Marvel Comics,New Mutants (Krakoa),New Mutants (Krakoa) #33,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #6,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #10,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #11,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #12,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #16,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #17,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #18,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #19,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #21,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #22,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #23,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #24,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #25,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #26,,1,0,0
Marvel Comics,Marauders (Krakoa),Marauders (Krakoa) #27,,1,0,0
Marvel Comics,Marauders,Marauders #1,2022-01-01,1,0,0
Marvel Comics,Marauders,Marauders #6,2020-01-01,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #1,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #2,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #3,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #4,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #5,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #6,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #7,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #8,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #9,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #10,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #11,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #17,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #19,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #20,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #21,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #22,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #23,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #24,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #25,,1,0,0
Marvel Comics,Excalibur (Krakoa — Howard),Excalibur (Krakoa — Howard) #26,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #1,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #2,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #3,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #5,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #6,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #7,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #8,,1,0,0
Marvel Comics,X-Factor (Krakoa — Williams),X-Factor (Krakoa — Williams) #10,,1,0,0
Marvel Comics,Hellions (Krakoa — Wells),Hellions (Krakoa — Wells) #7,,1,0,0
Marvel Comics,Hellions (Krakoa — Wells),Hellions (Krakoa — Wells) #9,,1,0,0
Marvel Comics,Hellions (Krakoa — Wells),Hellions (Krakoa — Wells) #12,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #1,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #2,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #3,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #4,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #5,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #6,,1,0,0
Marvel Comics,S.W.O.R.D. (Krakoa — Ewing),S.W.O.R.D. (Krakoa — Ewing) #7,,1,0,0
Marvel Comics,Cable (Krakoa — Duggan),Cable (Krakoa — Duggan) #1,2020-01-01,1,0,0
Marvel Comics,Cable (Krakoa — Duggan),Cable (Krakoa — Duggan) #7,2020-01-01,1,0,0
Marvel Comics,Way of X,Way of X #3,2021-01-01,1,0,0
Marvel Comics,X-Corp,X-Corp #2,2021-01-01,1,0,0
Marvel Comics,Wolverine (Krakoa — Percy),Wolverine (Krakoa — Percy) #13,2021-01-01,1,0,0
Marvel Comics,Wolverine (Krakoa — Percy),Wolverine (Krakoa — Percy) #14,2021-01-01,1,0,0
Marvel Comics,Extreme X-Men (2022),Extreme X-Men (2022) #3,2022-01-01,1,0,0
Marvel Comics,Giant-Size X-Men: Jean Grey and Emma Frost,Giant-Size X-Men: Jean Grey and Emma Frost #1,2020-01-01,1,0,0
Marvel Comics,Giant-Size X-Men,Giant-Size X-Men #1,2022-01-01,1,0,0
Marvel Comics,Planet-Size X-Men,Planet-Size X-Men #1,2021-01-01,1,0,0
Marvel Comics,X-Men Legends,X-Men Legends #1,2021-01-01,1,0,0
Marvel Comics,Fallen Angels (Krakoa — Hill),Fallen Angels (Krakoa — Hill) #1,2019-01-01,1,0,0
Marvel Comics,Ms. Marvel: The New Mutant,Ms. Marvel: The New Mutant #1,2023-01-01,1,0,0
Marvel Comics,Ms. Marvel: The New Mutant,Ms. Marvel: The New Mutant #2,2023-01-01,1,0,0
Marvel Comics,Ms. Marvel: The New Mutant,Ms. Marvel: The New Mutant #3,2023-01-01,1,0,0
Marvel Comics,X-Men '92: House of XCII,X-Men '92: House of XCII #1,2022-01-01,1,0,0
Marvel Comics,X-Men '92: House of XCII,X-Men '92: House of XCII #2,2022-01-01,1,0,0
Marvel Comics,X-Men '92: House of XCII,X-Men '92: House of XCII #3,2022-01-01,1,0,0
Marvel Comics,X-Men '92: House of XCII,X-Men '92: House of XCII #4,2022-01-01,1,0,0
Marvel Comics,X-Men '92: House of XCII,X-Men '92: House of XCII #5,2022-01-01,1,0,0
Marvel Comics,Marauders Annual,Marauders Annual #1,2022-01-01,1,0,0
Marvel Comics,Gene Grade,Gene Grade #3,2022-01-01,1,0,0
Marvel Comics,Gene Grade,Gene Grade #4,2022-01-01,1,0,0
Marvel Comics,Secret X-Men,Secret X-Men #1,2022-01-01,1,0,0
Marvel Comics,Uncanny Avengers (Krakoa — Duggan),Uncanny Avengers (Krakoa — Duggan) #1,2023-01-01,1,0,0
Marvel Comics,Uncanny Avengers (Krakoa — Duggan),Uncanny Avengers (Krakoa — Duggan) #2,2023-01-01,1,0,0
Marvel Comics,Uncanny Avengers (Krakoa — Duggan),Uncanny Avengers (Krakoa — Duggan) #3,2023-01-01,1,0,0
Marvel Comics,Uncanny Avengers (Krakoa — Duggan),Uncanny Avengers (Krakoa — Duggan) #4,2023-01-01,1,0,0
Marvel Comics,Uncanny Avengers (Krakoa — Duggan),Uncanny Avengers (Krakoa — Duggan) #5,2023-01-01,1,0,0
Marvel Comics,A.X.E.: Eve of Judgment,A.X.E.: Eve of Judgment #1,2022-01-01,1,0,0
